class,feature,mean,std,min,max,median,n_sections
WATER,blue_std,35.37519101702558,8.127532240989575,20.200364003709264,52.78148588781158,35.77953058365637,20
WATER,blue_min,88.25,20.099423924711452,60.0,138.0,82.5,20
WATER,blue_max,225.75,8.527818256185244,215.0,251.0,226.0,20
WATER,blue_median,118.125,21.33928610752823,94.0,186.0,111.5,20
WATER,blue_q25,102.85,22.230017638556344,76.0,164.25,97.5,20
WATER,blue_q75,147.225,21.307105931071323,116.0,196.0,142.125,20
WATER,blue_iqr,44.375,21.236683133820964,9.5,102.0,43.5,20
WATER,blue_cv,0.28102545257041,0.08140226732642007,0.11105202860746652,0.4415629048056393,0.2837271647565046,20
WATER,blue_range,137.5,21.74372262709885,85.0,173.0,144.0,20
WATER,blue_skew,1.1035428411503263,0.4880173437559798,-0.1884556097733591,2.1825430447791137,1.139304265959772,20
WATER,blue_kurtosis,0.40868259695020426,1.1786142968029112,-1.102703472637454,3.773412174524995,0.3504922147919427,20
WATER,nir_mean,24.336499063755433,6.690919529935852,15.537142857142857,43.96470588235294,22.079829545454544,20
WATER,nir_std,19.04031453839358,5.240604086726663,12.964899552567434,29.775421421783637,18.46259332620789,20
WATER,nir_min,10.05,4.186129980127984,6.0,21.0,9.0,20
WATER,nir_max,116.45,22.850716906869568,87.0,175.0,110.0,20
WATER,nir_median,16.55,7.985018867591327,10.0,42.0,13.5,20
WATER,nir_q25,13.6125,6.015591037156349,9.0,31.25,11.5,20
WATER,nir_q75,25.925,9.507649275022827,16.0,50.0,22.125,20
WATER,nir_iqr,12.3125,7.01027206844957,3.0,32.0,10.25,20
WATER,nir_cv,0.8135342435453561,0.22114243176709852,0.38180993985644046,1.1384964305216818,0.8097347515106247,20
WATER,nir_range,106.4,24.26910533341125,76.0,168.0,98.5,20
WATER,nir_skew,2.5225486642779584,0.599741674548024,1.4981459924598688,3.9036833195440326,2.554024682588156,20
WATER,nir_kurtosis,7.481886664734361,4.309076135292078,2.270015466170446,18.814714349457752,6.996306048177586,20
WATER,brightness_mean,106.85097260556572,13.497507063546374,89.32142857142857,147.26176470588234,102.63725490196079,20
WATER,brightness_std,30.52073853626993,6.788175758361,18.391475677475032,45.2073496547842,31.039780838119974,20
WATER,brightness_cv,0.29231867294289315,0.07804252138391797,0.13007315966499067,0.44897151155844384,0.30720318224193244,20
WATER,ndvi_mean,-0.7095606673229311,0.04619690000661341,-0.7709955521298361,-0.6043706242823347,-0.7088923250974866,20
WATER,ndvi_std,0.09088870684700814,0.02606615810114649,0.06021736137271417,0.14776318251344378,0.0875737879886807,20
WATER,ndvi_min,-0.809280702049918,0.04740700146763916,-0.8709677419345473,-0.7218543046352836,-0.8238795518201448,20
WATER,ndvi_max,-0.31713769107771583,0.07177641357328862,-0.41610738255019597,-0.166666666666627,-0.33119594944183894,20
WATER,ndwi_mean,0.7501642808347035,0.04789648510695491,0.6367302381728748,0.8055653526668938,0.7606159290420269,20
WATER,ndwi_std,0.10188116560161142,0.027214245981435008,0.06932825000332463,0.15828190592394678,0.0966637749439575,20
WATER,nir_ratio_mean,0.20246204486908387,0.0373923649855469,0.1580004448569075,0.2904732157028528,0.19817187686776178,20
WATER,nir_ratio_std,0.08395696099628949,0.024090787082603513,0.058427659161452386,0.13454343051076298,0.0787205761377363,20
WATER,rg_ratio_mean,0.8225119822771398,0.05690793007263984,0.7007697723484088,0.9421233221334764,0.8210940695838829,20
WATER,rg_ratio_std,0.09845780449151142,0.024275044332262904,0.049987986452964296,0.13978894536248515,0.09660827559793186,20
WATER,blue_red_ratio_mean,1.0621069514611918,0.09097314867969093,0.9178146927883308,1.298470390120586,1.058705440892115,20
WATER,blue_red_ratio_std,0.10963805718723993,0.039745244782537784,0.06603508080530994,0.21311007308096966,0.09881917425476316,20
WATER,n_points,156.8,31.33284807388331,68.0,180.0,166.5,20
WATER,length_m,155.8,31.33284807388331,66.99999999999997,179.0,165.5,20
WATER,variability_mean,30.52073853626993,6.788175758361,18.391475677475032,45.2073496547842,31.039780838119974,20
WATER,nir_d1_mean,-0.10684143795148646,0.10106176545718186,-0.38882352941176435,0.07647058823529414,-0.06936090225563932,20
WATER,nir_d1_std,6.275193599331126,1.8355375260164921,3.621148820559386,9.529702006272533,5.947689825294175,20
WATER,nir_d1_min,-29.743571428571425,9.467713778365088,-54.60000000000004,-17.02857142857142,-29.37857142857142,20
WATER,nir_d1_max,28.813571428571418,11.568675505597563,10.542857142857141,54.8142857142857,24.864285714285707,20
WATER,nir_d2_mean,-0.010284828569213967,0.09561290218039642,-0.36331360946745467,0.10099999999999985,0.005227272727272834,20
WATER,nir_d2_std,4.238999999815436,1.2934967421803447,1.991341158064249,6.431692798532953,4.072583176219311,20
WATER,brightness_d1_mean,-0.27113395586937805,0.15058569725572712,-0.5862499999999999,0.08032544378697962,-0.26360321969696954,20
WATER,brightness_d1_std,7.109654961129138,1.2479181673429842,5.1811003891016325,9.1234882385695,6.716234488176283,20
WATER,corr_red_green,0.9783085498754369,0.013113704445119218,0.9345670240435853,0.9925271991562042,0.9820006764876019,20
WATER,corr_red_nir,0.8616315230151168,0.03834989591104859,0.7529917199142675,0.9297029385556578,0.8670794619725775,20
WATER,corr_green_nir,0.8664452232455847,0.0386956655825176,0.7500582491991407,0.9360017854226579,0.8693062502678415,20
WATER,corr_blue_nir,0.8992771630608767,0.039464934173315036,0.7778291307601621,0.9550942654411391,0.9015819350009201,20
